assignment_id,shift_id,tutor_id,tutor_name,start_date,day_name,start_time,end_time,status,end_date,active,assigned_by,assigned_at
5430,105,8853681,Aanya Mehta,2025-06-29,Sunday,14:30:00,17:30:00,scheduled,2025-06-29,True,system,2025-06-28T17:58:25.328201
5431,105,8853681,Aanya Mehta,2025-07-06,Sunday,14:30:00,17:30:00,scheduled,2025-07-06,True,system,2025-06-28T17:58:25.328201
5432,105,8853681,Aanya Mehta,2025-07-13,Sunday,14:30:00,17:30:00,scheduled,2025-07-13,True,system,2025-06-28T17:58:25.328201
5433,105,8853681,Aanya Mehta,2025-07-20,Sunday,14:30:00,17:30:00,scheduled,2025-07-20,True,system,2025-06-28T17:58:25.328201
5434,105,8853681,Aanya Mehta,2025-07-27,Sunday,14:30:00,17:30:00,scheduled,2025-07-27,True,system,2025-06-28T17:58:25.328201
5435,105,8853681,Aanya Mehta,2025-08-03,Sunday,14:30:00,17:30:00,scheduled,2025-08-03,True,system,2025-06-28T17:58:25.328201
5436,105,8853681,Aanya Mehta,2025-08-10,Sunday,14:30:00,17:30:00,scheduled,2025-08-10,True,system,2025-06-28T17:58:25.328201
5437,105,8853681,Aanya Mehta,2025-08-17,Sunday,14:30:00,17:30:00,scheduled,2025-08-17,True,system,2025-06-28T17:58:25.328201
5438,105,8853681,Aanya Mehta,2025-08-24,Sunday,14:30:00,17:30:00,scheduled,2025-08-24,True,system,2025-06-28T17:58:25.328201
5439,105,8853681,Aanya Mehta,2025-08-31,Sunday,14:30:00,17:30:00,scheduled,2025-08-31,True,system,2025-06-28T17:58:25.328201
5440,105,8853681,Aanya Mehta,2025-09-07,Sunday,14:30:00,17:30:00,scheduled,2025-09-07,True,system,2025-06-28T17:58:25.328201
5441,105,8853681,Aanya Mehta,2025-09-14,Sunday,14:30:00,17:30:00,scheduled,2025-09-14,True,system,2025-06-28T17:58:25.328201
5442,105,8853681,Aanya Mehta,2025-09-21,Sunday,14:30:00,17:30:00,scheduled,2025-09-21,True,system,2025-06-28T17:58:25.328201
5443,105,8853681,Aanya Mehta,2025-09-28,Sunday,14:30:00,17:30:00,scheduled,2025-09-28,True,system,2025-06-28T17:58:25.328201
5444,105,8853681,Aanya Mehta,2025-10-05,Sunday,14:30:00,17:30:00,scheduled,2025-10-05,True,system,2025-06-28T17:58:25.328201
5445,105,8853681,Aanya Mehta,2025-10-12,Sunday,14:30:00,17:30:00,scheduled,2025-10-12,True,system,2025-06-28T17:58:25.328201
5446,105,8853681,Aanya Mehta,2025-10-19,Sunday,14:30:00,17:30:00,scheduled,2025-10-19,True,system,2025-06-28T17:58:25.328201
5447,105,8853681,Aanya Mehta,2025-10-26,Sunday,14:30:00,17:30:00,scheduled,2025-10-26,True,system,2025-06-28T17:58:25.328201
5448,105,8853681,Aanya Mehta,2025-11-02,Sunday,14:30:00,17:30:00,scheduled,2025-11-02,True,system,2025-06-28T17:58:25.328201
5449,105,8853681,Aanya Mehta,2025-11-09,Sunday,14:30:00,17:30:00,scheduled,2025-11-09,True,system,2025-06-28T17:58:25.328201
5450,105,8853681,Aanya Mehta,2025-11-16,Sunday,14:30:00,17:30:00,scheduled,2025-11-16,True,system,2025-06-28T17:58:25.328201
5451,105,8853681,Aanya Mehta,2025-11-23,Sunday,14:30:00,17:30:00,scheduled,2025-11-23,True,system,2025-06-28T17:58:25.328201
5452,105,8853681,Aanya Mehta,2025-11-30,Sunday,14:30:00,17:30:00,scheduled,2025-11-30,True,system,2025-06-28T17:58:25.328201
5453,105,8853681,Aanya Mehta,2025-12-07,Sunday,14:30:00,17:30:00,scheduled,2025-12-07,True,system,2025-06-28T17:58:25.328201
5454,105,8853681,Aanya Mehta,2025-12-14,Sunday,14:30:00,17:30:00,scheduled,2025-12-14,True,system,2025-06-28T17:58:25.328201
5455,105,8853681,Aanya Mehta,2025-12-21,Sunday,14:30:00,17:30:00,scheduled,2025-12-21,True,system,2025-06-28T17:58:25.328201
5456,105,8853681,Aanya Mehta,2025-12-28,Sunday,14:30:00,17:30:00,scheduled,2025-12-28,True,system,2025-06-28T17:58:25.328201
5457,105,8853681,Aanya Mehta,2026-01-04,Sunday,14:30:00,17:30:00,scheduled,2026-01-04,True,system,2025-06-28T17:58:25.328201
5458,105,8853681,Aanya Mehta,2026-01-11,Sunday,14:30:00,17:30:00,scheduled,2026-01-11,True,system,2025-06-28T17:58:25.328201
5459,105,8853681,Aanya Mehta,2026-01-18,Sunday,14:30:00,17:30:00,scheduled,2026-01-18,True,system,2025-06-28T17:58:25.328201
5460,105,8853681,Aanya Mehta,2026-01-25,Sunday,14:30:00,17:30:00,scheduled,2026-01-25,True,system,2025-06-28T17:58:25.328201
5461,105,8853681,Aanya Mehta,2026-02-01,Sunday,14:30:00,17:30:00,scheduled,2026-02-01,True,system,2025-06-28T17:58:25.328201
5462,105,8853681,Aanya Mehta,2026-02-08,Sunday,14:30:00,17:30:00,scheduled,2026-02-08,True,system,2025-06-28T17:58:25.328201
5463,105,8853681,Aanya Mehta,2026-02-15,Sunday,14:30:00,17:30:00,scheduled,2026-02-15,True,system,2025-06-28T17:58:25.328201
5464,105,8853681,Aanya Mehta,2026-02-22,Sunday,14:30:00,17:30:00,scheduled,2026-02-22,True,system,2025-06-28T17:58:25.328201
5465,105,8853681,Aanya Mehta,2026-03-01,Sunday,14:30:00,17:30:00,scheduled,2026-03-01,True,system,2025-06-28T17:58:25.328201
5466,105,8853681,Aanya Mehta,2026-03-08,Sunday,14:30:00,17:30:00,scheduled,2026-03-08,True,system,2025-06-28T17:58:25.328201
5467,105,8853681,Aanya Mehta,2026-03-15,Sunday,14:30:00,17:30:00,scheduled,2026-03-15,True,system,2025-06-28T17:58:25.328201
5468,105,8853681,Aanya Mehta,2026-03-22,Sunday,14:30:00,17:30:00,scheduled,2026-03-22,True,system,2025-06-28T17:58:25.328201
5469,105,8853681,Aanya Mehta,2026-03-29,Sunday,14:30:00,17:30:00,scheduled,2026-03-29,True,system,2025-06-28T17:58:25.328201
5470,105,8853681,Aanya Mehta,2026-04-05,Sunday,14:30:00,17:30:00,scheduled,2026-04-05,True,system,2025-06-28T17:58:25.328201
5471,105,8853681,Aanya Mehta,2026-04-12,Sunday,14:30:00,17:30:00,scheduled,2026-04-12,True,system,2025-06-28T17:58:25.328201
5472,105,8853681,Aanya Mehta,2026-04-19,Sunday,14:30:00,17:30:00,scheduled,2026-04-19,True,system,2025-06-28T17:58:25.328201
5473,105,8853681,Aanya Mehta,2026-04-26,Sunday,14:30:00,17:30:00,scheduled,2026-04-26,True,system,2025-06-28T17:58:25.328201
5474,105,8853681,Aanya Mehta,2026-05-03,Sunday,14:30:00,17:30:00,scheduled,2026-05-03,True,system,2025-06-28T17:58:25.328201
5475,105,8853681,Aanya Mehta,2026-05-10,Sunday,14:30:00,17:30:00,scheduled,2026-05-10,True,system,2025-06-28T17:58:25.328201
5476,105,8853681,Aanya Mehta,2026-05-17,Sunday,14:30:00,17:30:00,scheduled,2026-05-17,True,system,2025-06-28T17:58:25.328201
5477,105,8853681,Aanya Mehta,2026-05-24,Sunday,14:30:00,17:30:00,scheduled,2026-05-24,True,system,2025-06-28T17:58:25.328201
5478,105,8853681,Aanya Mehta,2026-05-31,Sunday,14:30:00,17:30:00,scheduled,2026-05-31,True,system,2025-06-28T17:58:25.328201
5479,105,8853681,Aanya Mehta,2026-06-07,Sunday,14:30:00,17:30:00,scheduled,2026-06-07,True,system,2025-06-28T17:58:25.328201
5480,105,8853681,Aanya Mehta,2026-06-14,Sunday,14:30:00,17:30:00,scheduled,2026-06-14,True,system,2025-06-28T17:58:25.328201
5481,105,8853681,Aanya Mehta,2026-06-21,Sunday,14:30:00,17:30:00,scheduled,2026-06-21,True,system,2025-06-28T17:58:25.328201
5482,105,8853681,Aanya Mehta,2026-06-28,Sunday,14:30:00,17:30:00,scheduled,2026-06-28,True,system,2025-06-28T17:58:25.328201
5483,106,8853681,Aanya Mehta,2025-06-29,Sunday,17:00:00,18:30:00,scheduled,2025-06-29,True,system,2025-06-28T17:58:25.328201
5484,106,8853681,Aanya Mehta,2025-07-06,Sunday,17:00:00,18:30:00,scheduled,2025-07-06,True,system,2025-06-28T17:58:25.328201
5485,106,8853681,Aanya Mehta,2025-07-13,Sunday,17:00:00,18:30:00,scheduled,2025-07-13,True,system,2025-06-28T17:58:25.328201
5486,106,8853681,Aanya Mehta,2025-07-20,Sunday,17:00:00,18:30:00,scheduled,2025-07-20,True,system,2025-06-28T17:58:25.328201
5487,106,8853681,Aanya Mehta,2025-07-27,Sunday,17:00:00,18:30:00,scheduled,2025-07-27,True,system,2025-06-28T17:58:25.328201
5488,106,8853681,Aanya Mehta,2025-08-03,Sunday,17:00:00,18:30:00,scheduled,2025-08-03,True,system,2025-06-28T17:58:25.328201
5489,106,8853681,Aanya Mehta,2025-08-10,Sunday,17:00:00,18:30:00,scheduled,2025-08-10,True,system,2025-06-28T17:58:25.328201
5490,106,8853681,Aanya Mehta,2025-08-17,Sunday,17:00:00,18:30:00,scheduled,2025-08-17,True,system,2025-06-28T17:58:25.328201
5491,106,8853681,Aanya Mehta,2025-08-24,Sunday,17:00:00,18:30:00,scheduled,2025-08-24,True,system,2025-06-28T17:58:25.328201
5492,106,8853681,Aanya Mehta,2025-08-31,Sunday,17:00:00,18:30:00,scheduled,2025-08-31,True,system,2025-06-28T17:58:25.328201
5493,106,8853681,Aanya Mehta,2025-09-07,Sunday,17:00:00,18:30:00,scheduled,2025-09-07,True,system,2025-06-28T17:58:25.328201
5494,106,8853681,Aanya Mehta,2025-09-14,Sunday,17:00:00,18:30:00,scheduled,2025-09-14,True,system,2025-06-28T17:58:25.328201
5495,106,8853681,Aanya Mehta,2025-09-21,Sunday,17:00:00,18:30:00,scheduled,2025-09-21,True,system,2025-06-28T17:58:25.328201
5496,106,8853681,Aanya Mehta,2025-09-28,Sunday,17:00:00,18:30:00,scheduled,2025-09-28,True,system,2025-06-28T17:58:25.328201
5497,106,8853681,Aanya Mehta,2025-10-05,Sunday,17:00:00,18:30:00,scheduled,2025-10-05,True,system,2025-06-28T17:58:25.328201
5498,106,8853681,Aanya Mehta,2025-10-12,Sunday,17:00:00,18:30:00,scheduled,2025-10-12,True,system,2025-06-28T17:58:25.328201
5499,106,8853681,Aanya Mehta,2025-10-19,Sunday,17:00:00,18:30:00,scheduled,2025-10-19,True,system,2025-06-28T17:58:25.328201
5500,106,8853681,Aanya Mehta,2025-10-26,Sunday,17:00:00,18:30:00,scheduled,2025-10-26,True,system,2025-06-28T17:58:25.328201
5501,106,8853681,Aanya Mehta,2025-11-02,Sunday,17:00:00,18:30:00,scheduled,2025-11-02,True,system,2025-06-28T17:58:25.328201
5502,106,8853681,Aanya Mehta,2025-11-09,Sunday,17:00:00,18:30:00,scheduled,2025-11-09,True,system,2025-06-28T17:58:25.328201
5503,106,8853681,Aanya Mehta,2025-11-16,Sunday,17:00:00,18:30:00,scheduled,2025-11-16,True,system,2025-06-28T17:58:25.328201
5504,106,8853681,Aanya Mehta,2025-11-23,Sunday,17:00:00,18:30:00,scheduled,2025-11-23,True,system,2025-06-28T17:58:25.328201
5505,106,8853681,Aanya Mehta,2025-11-30,Sunday,17:00:00,18:30:00,scheduled,2025-11-30,True,system,2025-06-28T17:58:25.328201
5506,106,8853681,Aanya Mehta,2025-12-07,Sunday,17:00:00,18:30:00,scheduled,2025-12-07,True,system,2025-06-28T17:58:25.328201
5507,106,8853681,Aanya Mehta,2025-12-14,Sunday,17:00:00,18:30:00,scheduled,2025-12-14,True,system,2025-06-28T17:58:25.328201
5508,106,8853681,Aanya Mehta,2025-12-21,Sunday,17:00:00,18:30:00,scheduled,2025-12-21,True,system,2025-06-28T17:58:25.328201
5509,106,8853681,Aanya Mehta,2025-12-28,Sunday,17:00:00,18:30:00,scheduled,2025-12-28,True,system,2025-06-28T17:58:25.328201
5510,106,8853681,Aanya Mehta,2026-01-04,Sunday,17:00:00,18:30:00,scheduled,2026-01-04,True,system,2025-06-28T17:58:25.328201
5511,106,8853681,Aanya Mehta,2026-01-11,Sunday,17:00:00,18:30:00,scheduled,2026-01-11,True,system,2025-06-28T17:58:25.328201
5512,106,8853681,Aanya Mehta,2026-01-18,Sunday,17:00:00,18:30:00,scheduled,2026-01-18,True,system,2025-06-28T17:58:25.328201
5513,106,8853681,Aanya Mehta,2026-01-25,Sunday,17:00:00,18:30:00,scheduled,2026-01-25,True,system,2025-06-28T17:58:25.328201
5514,106,8853681,Aanya Mehta,2026-02-01,Sunday,17:00:00,18:30:00,scheduled,2026-02-01,True,system,2025-06-28T17:58:25.328201
5515,106,8853681,Aanya Mehta,2026-02-08,Sunday,17:00:00,18:30:00,scheduled,2026-02-08,True,system,2025-06-28T17:58:25.328201
5516,106,8853681,Aanya Mehta,2026-02-15,Sunday,17:00:00,18:30:00,scheduled,2026-02-15,True,system,2025-06-28T17:58:25.328201
5517,106,8853681,Aanya Mehta,2026-02-22,Sunday,17:00:00,18:30:00,scheduled,2026-02-22,True,system,2025-06-28T17:58:25.328201
5518,106,8853681,Aanya Mehta,2026-03-01,Sunday,17:00:00,18:30:00,scheduled,2026-03-01,True,system,2025-06-28T17:58:25.328201
5519,106,8853681,Aanya Mehta,2026-03-08,Sunday,17:00:00,18:30:00,scheduled,2026-03-08,True,system,2025-06-28T17:58:25.328201
5520,106,8853681,Aanya Mehta,2026-03-15,Sunday,17:00:00,18:30:00,scheduled,2026-03-15,True,system,2025-06-28T17:58:25.328201
5521,106,8853681,Aanya Mehta,2026-03-22,Sunday,17:00:00,18:30:00,scheduled,2026-03-22,True,system,2025-06-28T17:58:25.328201
5522,106,8853681,Aanya Mehta,2026-03-29,Sunday,17:00:00,18:30:00,scheduled,2026-03-29,True,system,2025-06-28T17:58:25.328201
5523,106,8853681,Aanya Mehta,2026-04-05,Sunday,17:00:00,18:30:00,scheduled,2026-04-05,True,system,2025-06-28T17:58:25.328201
5524,106,8853681,Aanya Mehta,2026-04-12,Sunday,17:00:00,18:30:00,scheduled,2026-04-12,True,system,2025-06-28T17:58:25.328201
5525,106,8853681,Aanya Mehta,2026-04-19,Sunday,17:00:00,18:30:00,scheduled,2026-04-19,True,system,2025-06-28T17:58:25.328201
5526,106,8853681,Aanya Mehta,2026-04-26,Sunday,17:00:00,18:30:00,scheduled,2026-04-26,True,system,2025-06-28T17:58:25.328201
5527,106,8853681,Aanya Mehta,2026-05-03,Sunday,17:00:00,18:30:00,scheduled,2026-05-03,True,system,2025-06-28T17:58:25.328201
5528,106,8853681,Aanya Mehta,2026-05-10,Sunday,17:00:00,18:30:00,scheduled,2026-05-10,True,system,2025-06-28T17:58:25.328201
5529,106,8853681,Aanya Mehta,2026-05-17,Sunday,17:00:00,18:30:00,scheduled,2026-05-17,True,system,2025-06-28T17:58:25.328201
5530,106,8853681,Aanya Mehta,2026-05-24,Sunday,17:00:00,18:30:00,scheduled,2026-05-24,True,system,2025-06-28T17:58:25.328201
5531,106,8853681,Aanya Mehta,2026-05-31,Sunday,17:00:00,18:30:00,scheduled,2026-05-31,True,system,2025-06-28T17:58:25.328201
5532,106,8853681,Aanya Mehta,2026-06-07,Sunday,17:00:00,18:30:00,scheduled,2026-06-07,True,system,2025-06-28T17:58:25.328201
5533,106,8853681,Aanya Mehta,2026-06-14,Sunday,17:00:00,18:30:00,scheduled,2026-06-14,True,system,2025-06-28T17:58:25.328201
5534,106,8853681,Aanya Mehta,2026-06-21,Sunday,17:00:00,18:30:00,scheduled,2026-06-21,True,system,2025-06-28T17:58:25.328201
5535,106,8853681,Aanya Mehta,2026-06-28,Sunday,17:00:00,18:30:00,scheduled,2026-06-28,True,system,2025-06-28T17:58:25.328201
5536,107,9123456,Chloe Kim,2025-07-02,Wednesday,09:30:00,12:00:00,scheduled,2025-07-02,True,system,2025-06-28T17:58:25.328201
5537,107,9123456,Chloe Kim,2025-07-09,Wednesday,09:30:00,12:00:00,scheduled,2025-07-09,True,system,2025-06-28T17:58:25.328201
5538,107,9123456,Chloe Kim,2025-07-16,Wednesday,09:30:00,12:00:00,scheduled,2025-07-16,True,system,2025-06-28T17:58:25.328201
5539,107,9123456,Chloe Kim,2025-07-23,Wednesday,09:30:00,12:00:00,scheduled,2025-07-23,True,system,2025-06-28T17:58:25.328201
5540,107,9123456,Chloe Kim,2025-07-30,Wednesday,09:30:00,12:00:00,scheduled,2025-07-30,True,system,2025-06-28T17:58:25.328201
5541,107,9123456,Chloe Kim,2025-08-06,Wednesday,09:30:00,12:00:00,scheduled,2025-08-06,True,system,2025-06-28T17:58:25.328201
5542,107,9123456,Chloe Kim,2025-08-13,Wednesday,09:30:00,12:00:00,scheduled,2025-08-13,True,system,2025-06-28T17:58:25.328201
5543,107,9123456,Chloe Kim,2025-08-20,Wednesday,09:30:00,12:00:00,scheduled,2025-08-20,True,system,2025-06-28T17:58:25.328201
5544,107,9123456,Chloe Kim,2025-08-27,Wednesday,09:30:00,12:00:00,scheduled,2025-08-27,True,system,2025-06-28T17:58:25.328201
5545,107,9123456,Chloe Kim,2025-09-03,Wednesday,09:30:00,12:00:00,scheduled,2025-09-03,True,system,2025-06-28T17:58:25.328201
5546,107,9123456,Chloe Kim,2025-09-10,Wednesday,09:30:00,12:00:00,scheduled,2025-09-10,True,system,2025-06-28T17:58:25.328201
5547,107,9123456,Chloe Kim,2025-09-17,Wednesday,09:30:00,12:00:00,scheduled,2025-09-17,True,system,2025-06-28T17:58:25.328201
5548,107,9123456,Chloe Kim,2025-09-24,Wednesday,09:30:00,12:00:00,scheduled,2025-09-24,True,system,2025-06-28T17:58:25.328201
5549,107,9123456,Chloe Kim,2025-10-01,Wednesday,09:30:00,12:00:00,scheduled,2025-10-01,True,system,2025-06-28T17:58:25.328201
5550,107,9123456,Chloe Kim,2025-10-08,Wednesday,09:30:00,12:00:00,scheduled,2025-10-08,True,system,2025-06-28T17:58:25.328201
5551,107,9123456,Chloe Kim,2025-10-15,Wednesday,09:30:00,12:00:00,scheduled,2025-10-15,True,system,2025-06-28T17:58:25.328201
5552,107,9123456,Chloe Kim,2025-10-22,Wednesday,09:30:00,12:00:00,scheduled,2025-10-22,True,system,2025-06-28T17:58:25.328201
5553,107,9123456,Chloe Kim,2025-10-29,Wednesday,09:30:00,12:00:00,scheduled,2025-10-29,True,system,2025-06-28T17:58:25.328201
5554,107,9123456,Chloe Kim,2025-11-05,Wednesday,09:30:00,12:00:00,scheduled,2025-11-05,True,system,2025-06-28T17:58:25.328201
5555,107,9123456,Chloe Kim,2025-11-12,Wednesday,09:30:00,12:00:00,scheduled,2025-11-12,True,system,2025-06-28T17:58:25.328201
5556,107,9123456,Chloe Kim,2025-11-19,Wednesday,09:30:00,12:00:00,scheduled,2025-11-19,True,system,2025-06-28T17:58:25.328201
5557,107,9123456,Chloe Kim,2025-11-26,Wednesday,09:30:00,12:00:00,scheduled,2025-11-26,True,system,2025-06-28T17:58:25.328201
5558,107,9123456,Chloe Kim,2025-12-03,Wednesday,09:30:00,12:00:00,scheduled,2025-12-03,True,system,2025-06-28T17:58:25.328201
5559,107,9123456,Chloe Kim,2025-12-10,Wednesday,09:30:00,12:00:00,scheduled,2025-12-10,True,system,2025-06-28T17:58:25.328201
5560,107,9123456,Chloe Kim,2025-12-17,Wednesday,09:30:00,12:00:00,scheduled,2025-12-17,True,system,2025-06-28T17:58:25.328201
5561,107,9123456,Chloe Kim,2025-12-24,Wednesday,09:30:00,12:00:00,scheduled,2025-12-24,True,system,2025-06-28T17:58:25.328201
5562,107,9123456,Chloe Kim,2025-12-31,Wednesday,09:30:00,12:00:00,scheduled,2025-12-31,True,system,2025-06-28T17:58:25.328201
5563,107,9123456,Chloe Kim,2026-01-07,Wednesday,09:30:00,12:00:00,scheduled,2026-01-07,True,system,2025-06-28T17:58:25.328201
5564,107,9123456,Chloe Kim,2026-01-14,Wednesday,09:30:00,12:00:00,scheduled,2026-01-14,True,system,2025-06-28T17:58:25.328201
5565,107,9123456,Chloe Kim,2026-01-21,Wednesday,09:30:00,12:00:00,scheduled,2026-01-21,True,system,2025-06-28T17:58:25.328201
5566,107,9123456,Chloe Kim,2026-01-28,Wednesday,09:30:00,12:00:00,scheduled,2026-01-28,True,system,2025-06-28T17:58:25.328201
5567,107,9123456,Chloe Kim,2026-02-04,Wednesday,09:30:00,12:00:00,scheduled,2026-02-04,True,system,2025-06-28T17:58:25.328201
5568,107,9123456,Chloe Kim,2026-02-11,Wednesday,09:30:00,12:00:00,scheduled,2026-02-11,True,system,2025-06-28T17:58:25.328201
5569,107,9123456,Chloe Kim,2026-02-18,Wednesday,09:30:00,12:00:00,scheduled,2026-02-18,True,system,2025-06-28T17:58:25.328201
5570,107,9123456,Chloe Kim,2026-02-25,Wednesday,09:30:00,12:00:00,scheduled,2026-02-25,True,system,2025-06-28T17:58:25.328201
5571,107,9123456,Chloe Kim,2026-03-04,Wednesday,09:30:00,12:00:00,scheduled,2026-03-04,True,system,2025-06-28T17:58:25.328201
5572,107,9123456,Chloe Kim,2026-03-11,Wednesday,09:30:00,12:00:00,scheduled,2026-03-11,True,system,2025-06-28T17:58:25.328201
5573,107,9123456,Chloe Kim,2026-03-18,Wednesday,09:30:00,12:00:00,scheduled,2026-03-18,True,system,2025-06-28T17:58:25.328201
5574,107,9123456,Chloe Kim,2026-03-25,Wednesday,09:30:00,12:00:00,scheduled,2026-03-25,True,system,2025-06-28T17:58:25.328201
5575,107,9123456,Chloe Kim,2026-04-01,Wednesday,09:30:00,12:00:00,scheduled,2026-04-01,True,system,2025-06-28T17:58:25.328201
5576,107,9123456,Chloe Kim,2026-04-08,Wednesday,09:30:00,12:00:00,scheduled,2026-04-08,True,system,2025-06-28T17:58:25.328201
5577,107,9123456,Chloe Kim,2026-04-15,Wednesday,09:30:00,12:00:00,scheduled,2026-04-15,True,system,2025-06-28T17:58:25.328201
5578,107,9123456,Chloe Kim,2026-04-22,Wednesday,09:30:00,12:00:00,scheduled,2026-04-22,True,system,2025-06-28T17:58:25.328201
5579,107,9123456,Chloe Kim,2026-04-29,Wednesday,09:30:00,12:00:00,scheduled,2026-04-29,True,system,2025-06-28T17:58:25.328201
5580,107,9123456,Chloe Kim,2026-05-06,Wednesday,09:30:00,12:00:00,scheduled,2026-05-06,True,system,2025-06-28T17:58:25.328201
5581,107,9123456,Chloe Kim,2026-05-13,Wednesday,09:30:00,12:00:00,scheduled,2026-05-13,True,system,2025-06-28T17:58:25.328201
5582,107,9123456,Chloe Kim,2026-05-20,Wednesday,09:30:00,12:00:00,scheduled,2026-05-20,True,system,2025-06-28T17:58:25.328201
5583,107,9123456,Chloe Kim,2026-05-27,Wednesday,09:30:00,12:00:00,scheduled,2026-05-27,True,system,2025-06-28T17:58:25.328201
5584,107,9123456,Chloe Kim,2026-06-03,Wednesday,09:30:00,12:00:00,scheduled,2026-06-03,True,system,2025-06-28T17:58:25.328201
5585,107,9123456,Chloe Kim,2026-06-10,Wednesday,09:30:00,12:00:00,scheduled,2026-06-10,True,system,2025-06-28T17:58:25.328201
5586,107,9123456,Chloe Kim,2026-06-17,Wednesday,09:30:00,12:00:00,scheduled,2026-06-17,True,system,2025-06-28T17:58:25.328201
5587,107,9123456,Chloe Kim,2026-06-24,Wednesday,09:30:00,12:00:00,scheduled,2026-06-24,True,system,2025-06-28T17:58:25.328201
5588,108,9123456,Chloe Kim,2025-07-04,Friday,13:00:00,15:30:00,scheduled,2025-07-04,True,system,2025-06-28T17:58:25.328201
5589,108,9123456,Chloe Kim,2025-07-11,Friday,13:00:00,15:30:00,scheduled,2025-07-11,True,system,2025-06-28T17:58:25.328201
5590,108,9123456,Chloe Kim,2025-07-18,Friday,13:00:00,15:30:00,scheduled,2025-07-18,True,system,2025-06-28T17:58:25.328201
5591,108,9123456,Chloe Kim,2025-07-25,Friday,13:00:00,15:30:00,scheduled,2025-07-25,True,system,2025-06-28T17:58:25.328201
5592,108,9123456,Chloe Kim,2025-08-01,Friday,13:00:00,15:30:00,scheduled,2025-08-01,True,system,2025-06-28T17:58:25.328201
5593,108,9123456,Chloe Kim,2025-08-08,Friday,13:00:00,15:30:00,scheduled,2025-08-08,True,system,2025-06-28T17:58:25.328201
5594,108,9123456,Chloe Kim,2025-08-15,Friday,13:00:00,15:30:00,scheduled,2025-08-15,True,system,2025-06-28T17:58:25.328201
5595,108,9123456,Chloe Kim,2025-08-22,Friday,13:00:00,15:30:00,scheduled,2025-08-22,True,system,2025-06-28T17:58:25.328201
5596,108,9123456,Chloe Kim,2025-08-29,Friday,13:00:00,15:30:00,scheduled,2025-08-29,True,system,2025-06-28T17:58:25.328201
5597,108,9123456,Chloe Kim,2025-09-05,Friday,13:00:00,15:30:00,scheduled,2025-09-05,True,system,2025-06-28T17:58:25.328201
5598,108,9123456,Chloe Kim,2025-09-12,Friday,13:00:00,15:30:00,scheduled,2025-09-12,True,system,2025-06-28T17:58:25.328201
5599,108,9123456,Chloe Kim,2025-09-19,Friday,13:00:00,15:30:00,scheduled,2025-09-19,True,system,2025-06-28T17:58:25.328201
5600,108,9123456,Chloe Kim,2025-09-26,Friday,13:00:00,15:30:00,scheduled,2025-09-26,True,system,2025-06-28T17:58:25.328201
5601,108,9123456,Chloe Kim,2025-10-03,Friday,13:00:00,15:30:00,scheduled,2025-10-03,True,system,2025-06-28T17:58:25.328201
5602,108,9123456,Chloe Kim,2025-10-10,Friday,13:00:00,15:30:00,scheduled,2025-10-10,True,system,2025-06-28T17:58:25.328201
5603,108,9123456,Chloe Kim,2025-10-17,Friday,13:00:00,15:30:00,scheduled,2025-10-17,True,system,2025-06-28T17:58:25.328201
5604,108,9123456,Chloe Kim,2025-10-24,Friday,13:00:00,15:30:00,scheduled,2025-10-24,True,system,2025-06-28T17:58:25.328201
5605,108,9123456,Chloe Kim,2025-10-31,Friday,13:00:00,15:30:00,scheduled,2025-10-31,True,system,2025-06-28T17:58:25.328201
5606,108,9123456,Chloe Kim,2025-11-07,Friday,13:00:00,15:30:00,scheduled,2025-11-07,True,system,2025-06-28T17:58:25.328201
5607,108,9123456,Chloe Kim,2025-11-14,Friday,13:00:00,15:30:00,scheduled,2025-11-14,True,system,2025-06-28T17:58:25.328201
5608,108,9123456,Chloe Kim,2025-11-21,Friday,13:00:00,15:30:00,scheduled,2025-11-21,True,system,2025-06-28T17:58:25.328201
5609,108,9123456,Chloe Kim,2025-11-28,Friday,13:00:00,15:30:00,scheduled,2025-11-28,True,system,2025-06-28T17:58:25.328201
5610,108,9123456,Chloe Kim,2025-12-05,Friday,13:00:00,15:30:00,scheduled,2025-12-05,True,system,2025-06-28T17:58:25.328201
5611,108,9123456,Chloe Kim,2025-12-12,Friday,13:00:00,15:30:00,scheduled,2025-12-12,True,system,2025-06-28T17:58:25.328201
5612,108,9123456,Chloe Kim,2025-12-19,Friday,13:00:00,15:30:00,scheduled,2025-12-19,True,system,2025-06-28T17:58:25.328201
5613,108,9123456,Chloe Kim,2025-12-26,Friday,13:00:00,15:30:00,scheduled,2025-12-26,True,system,2025-06-28T17:58:25.328201
5614,108,9123456,Chloe Kim,2026-01-02,Friday,13:00:00,15:30:00,scheduled,2026-01-02,True,system,2025-06-28T17:58:25.328201
5615,108,9123456,Chloe Kim,2026-01-09,Friday,13:00:00,15:30:00,scheduled,2026-01-09,True,system,2025-06-28T17:58:25.328201
5616,108,9123456,Chloe Kim,2026-01-16,Friday,13:00:00,15:30:00,scheduled,2026-01-16,True,system,2025-06-28T17:58:25.328201
5617,108,9123456,Chloe Kim,2026-01-23,Friday,13:00:00,15:30:00,scheduled,2026-01-23,True,system,2025-06-28T17:58:25.328201
5618,108,9123456,Chloe Kim,2026-01-30,Friday,13:00:00,15:30:00,scheduled,2026-01-30,True,system,2025-06-28T17:58:25.328201
