timestamp,user_email,action,details,ip_address,user_agent,admin_email,target_user_email,status
2025-06-22 16:00:00,,TUTOR_CHECK_IN,Noah Wilson (4146623) checked in,,,,,
2025-06-22 16:15:00,,TUTOR_CHECK_OUT,Mason Lee (6664205) checked out,,,,,
2025-06-22 18:15:00,,TUTOR_CHECK_OUT,Meera Nair (6362733) checked out,,,,,
2025-06-22 19:00:00,,TUTOR_CHECK_OUT,Noah Wilson (4146623) checked out,,,,,
2025-06-23 10:15:00,,TUTOR_CHECK_IN,Avni Desai (2630571) checked in,,,,,
2025-06-23 12:45:00,,TUTOR_CHECK_OUT,Avni Desai (2630571) checked out,,,,,
2025-06-23 14:15:00,,TUTOR_CHECK_IN,Avni Desai (2630571) checked in,,,,,
2025-06-23 14:15:00,,TUTOR_CHECK_IN,Isabella Davis (6403246) checked in,,,,,
2025-06-23 15:30:00,,TUTOR_CHECK_IN,Anaya Sharma (6474141) checked in,,,,,
2025-06-23 16:15:00,,TUTOR_CHECK_OUT,Avni Desai (2630571) checked out,,,,,
2025-06-23 17:15:00,,TUTOR_CHECK_OUT,Isabella Davis (6403246) checked out,,,,,
2025-06-23 18:30:00,,TUTOR_CHECK_OUT,Anaya Sharma (6474141) checked out,,,,,
2025-06-24 08:30:00,,TUTOR_CHECK_IN,Noah Wilson (4146623) checked in,,,,,
2025-06-24 09:30:00,,TUTOR_CHECK_IN,Isabella Davis (6403246) checked in,,,,,
2025-06-24 10:30:00,,TUTOR_CHECK_OUT,Noah Wilson (4146623) checked out,,,,,
2025-06-24 12:30:00,,TUTOR_CHECK_OUT,Isabella Davis (6403246) checked out,,,,,
2025-06-24 12:45:00,,TUTOR_CHECK_IN,Liam Johnson (2598056) checked in,,,,,
2025-06-24 14:15:00,,TUTOR_CHECK_OUT,Liam Johnson (2598056) checked out,,,,,
2025-06-24 16:15:00,,TUTOR_CHECK_IN,Liam Johnson (2598056) checked in,,,,,
2025-06-24 18:15:00,,TUTOR_CHECK_OUT,Liam Johnson (2598056) checked out,,,,,
2025-06-25 08:00:00,,TUTOR_CHECK_IN,Meera Nair (6362733) checked in,,,,,
2025-06-25 08:00:00,,TUTOR_CHECK_IN,Neha Patel (2750869) checked in,,,,,
2025-06-25 09:30:00,,TUTOR_CHECK_IN,Mason Lee (6664205) checked in,,,,,
2025-06-25 10:00:00,,TUTOR_CHECK_OUT,Meera Nair (6362733) checked out,,,,,
2025-06-25 11:00:00,,TUTOR_CHECK_OUT,Neha Patel (2750869) checked out,,,,,
2025-06-25 11:30:00,,TUTOR_CHECK_OUT,Mason Lee (6664205) checked out,,,,,
2025-06-25 11:30:00,,TUTOR_CHECK_IN,Benjamin Lewis (3534553) checked in,,,,,
2025-06-25 13:00:00,,TUTOR_CHECK_OUT,Benjamin Lewis (3534553) checked out,,,,,
2025-06-26 10:15:00,,TUTOR_CHECK_IN,Lucas Moore (6887917) checked in,,,,,
2025-06-26 12:15:00,,TUTOR_CHECK_OUT,Lucas Moore (6887917) checked out,,,,,
2025-06-26 12:30:00,,TUTOR_CHECK_IN,Emily Brown (2701634) checked in,,,,,
2025-06-26 14:15:00,,TUTOR_CHECK_IN,Isabella Davis (6403246) checked in,,,,,
2025-06-26 15:30:00,,TUTOR_CHECK_OUT,Emily Brown (2701634) checked out,,,,,
2025-06-26 17:00:00,,TUTOR_CHECK_IN,Aarav Shah (2425166) checked in,,,,,
2025-06-26 17:15:00,,TUTOR_CHECK_OUT,Isabella Davis (6403246) checked out,,,,,
2025-06-26 17:45:00,,TUTOR_CHECK_IN,Emily Brown (2701634) checked in,,,,,
2025-06-26 19:45:00,,TUTOR_CHECK_OUT,Emily Brown (2701634) checked out,,,,,
2025-06-26 20:00:00,,TUTOR_CHECK_OUT,Aarav Shah (2425166) checked out,,,,,
2025-06-27 08:00:00,,TUTOR_CHECK_IN,Mason Lee (6664205) checked in,,,,,
2025-06-27 10:00:00,,TUTOR_CHECK_OUT,Mason Lee (6664205) checked out,,,,,
2025-06-27 10:45:00,,TUTOR_CHECK_IN,Meera Nair (6362733) checked in,,,,,
2025-06-27 11:45:00,,TUTOR_CHECK_IN,Aarav Shah (2425166) checked in,,,,,
2025-06-27 12:45:00,,TUTOR_CHECK_OUT,Meera Nair (6362733) checked out,,,,,
2025-06-27 14:45:00,,TUTOR_CHECK_OUT,Aarav Shah (2425166) checked out,,,,,
2025-06-28 08:42:00,,TUTOR_CHECK_IN,Arjun Kapoor (7916493) checked in,,,,,
2025-06-28 08:53:00,,TUTOR_CHECK_IN,Mason Lee (6664205) checked in,,,,,
2025-06-28 08:57:00,,TUTOR_CHECK_IN,Mason Lee (6664205) checked in,,,,,
2025-06-28 09:04:00,,TUTOR_CHECK_IN,Isha Reddy (7264805) checked in,,,,,
2025-06-28 09:09:00,,TUTOR_CHECK_IN,Neha Patel (2750869) checked in,,,,,
2025-06-28 09:42:00,,TUTOR_CHECK_IN,Saanvi Joshi (2115580) checked in,,,,,
2025-06-28 09:49:00,,TUTOR_CHECK_IN,James Martin (2192067) checked in,,,,,
2025-06-28 09:49:00,,TUTOR_CHECK_IN,Anaya Sharma (6474141) checked in,,,,,
2025-06-28 10:09:00,,TUTOR_CHECK_IN,Mason Lee (6664205) checked in,,,,,
2025-06-28 10:35:00,,TUTOR_CHECK_IN,Lucas Moore (6887917) checked in,,,,,
2025-06-28 10:47:00,,TUTOR_CHECK_IN,Aarav Shah (2425166) checked in,,,,,
2025-06-28 10:53:00,,TUTOR_CHECK_IN,Aanya Mehta (8853681) checked in,,,,,
2025-06-28 11:20:00,,TUTOR_CHECK_IN,Noah Wilson (4146623) checked in,,,,,
2025-06-28 11:38:00,,TUTOR_CHECK_IN,Arjun Kapoor (7916493) checked in,,,,,
2025-06-28 11:39:00,,TUTOR_CHECK_IN,Benjamin Lewis (3534553) checked in,,,,,
2025-06-28 11:42:00,,TUTOR_CHECK_IN,Vivaan Kumar (7134699) checked in,,,,,
2025-06-28 11:54:00,,TUTOR_CHECK_IN,Avni Desai (2630571) checked in,,,,,
2025-06-28 12:02:00,,TUTOR_CHECK_IN,Emily Brown (2701634) checked in,,,,,
2025-06-28 12:15:00,,TUTOR_CHECK_IN,Saanvi Joshi (2115580) checked in,,,,,
2025-06-28 12:15:00,,TUTOR_CHECK_IN,Avni Desai (2630571) checked in,,,,,
2025-06-28 12:20:00,,TUTOR_CHECK_IN,Zoya Singh (9323660) checked in,,,,,
2025-06-28 12:26:00,,TUTOR_CHECK_IN,Aanya Mehta (8853681) checked in,,,,,
2025-06-28 12:42:00,,TUTOR_CHECK_IN,Meera Nair (6362733) checked in,,,,,
2025-06-28 13:05:00,,TUTOR_CHECK_IN,Aarav Shah (2425166) checked in,,,,,
2025-06-28 13:14:00,,TUTOR_CHECK_IN,Anaya Sharma (6474141) checked in,,,,,
2025-06-28 14:00:00,,TUTOR_CHECK_IN,Ryan Scott (7644166) checked in,,,,,
2025-06-28 14:03:00,,TUTOR_CHECK_IN,James Martin (2192067) checked in,,,,,
2025-06-28 14:07:00,,TUTOR_CHECK_IN,Avni Desai (2630571) checked in,,,,,
2025-06-28 14:11:00,,TUTOR_CHECK_IN,Arjun Kapoor (7916493) checked in,,,,,
2025-06-28 14:25:00,,TUTOR_CHECK_IN,Meera Nair (6362733) checked in,,,,,
2025-06-28 14:44:00,,TUTOR_CHECK_IN,Aarav Shah (2425166) checked in,,,,,
2025-06-28 14:56:00,,TUTOR_CHECK_IN,Noah Wilson (4146623) checked in,,,,,
2025-06-28 15:18:00,,TUTOR_CHECK_IN,Mason Lee (6664205) checked in,,,,,
2025-06-28 16:06:00,,TUTOR_CHECK_IN,Mason Lee (6664205) checked in,,,,,
2025-06-28 16:30:00,,TUTOR_CHECK_OUT,Ryan Scott (7644166) checked out,,,,,
2025-06-28 16:31:00,,TUTOR_CHECK_IN,Avni Desai (2630571) checked in,,,,,
2025-06-28 16:50:00,,TUTOR_CHECK_IN,Aanya Mehta (8853681) checked in,,,,,
2025-06-28 16:53:00,,TUTOR_CHECK_IN,Isabella Davis (6403246) checked in,,,,,
2025-06-28 17:13:00,,TUTOR_CHECK_IN,Neha Patel (2750869) checked in,,,,,
2025-06-28 17:58:00,,TUTOR_CHECK_IN,Ryan Scott (7644166) checked in,,,,,
2025-06-28 18:10:00,,TUTOR_CHECK_IN,Benjamin Lewis (3534553) checked in,,,,,
2025-06-28 18:30:00,,TUTOR_CHECK_IN,Aarav Shah (2425166) checked in,,,,,
2025-06-28 18:31:00,,TUTOR_CHECK_IN,Arjun Kapoor (7916493) checked in,,,,,
2025-06-28 18:35:00,,TUTOR_CHECK_IN,Aanya Mehta (8853681) checked in,,,,,
2025-06-28 18:45:00,,TUTOR_CHECK_IN,Saanvi Joshi (2115580) checked in,,,,,
2025-06-29 09:30:00,,TUTOR_CHECK_IN,Aarav Shah (2425166) checked in,,,,,
2025-06-29 09:45:00,,TUTOR_CHECK_IN,Benjamin Lewis (3534553) checked in,,,,,
2025-06-29 11:15:00,,TUTOR_CHECK_IN,Meera Nair (6362733) checked in,,,,,
2025-06-29 12:00:00,,TUTOR_CHECK_IN,Isha Reddy (7264805) checked in,,,,,
2025-06-29 12:15:00,,TUTOR_CHECK_OUT,Benjamin Lewis (3534553) checked out,,,,,
2025-06-29 12:15:00,,TUTOR_CHECK_IN,Anaya Sharma (6474141) checked in,,,,,
2025-06-29 12:30:00,,TUTOR_CHECK_OUT,Aarav Shah (2425166) checked out,,,,,
2025-06-29 12:45:00,,TUTOR_CHECK_OUT,Meera Nair (6362733) checked out,,,,,
2025-06-29 14:00:00,,TUTOR_CHECK_IN,Benjamin Lewis (3534553) checked in,,,,,
2025-06-29 14:30:00,,TUTOR_CHECK_OUT,Isha Reddy (7264805) checked out,,,,,
2025-06-29 15:15:00,,TUTOR_CHECK_OUT,Anaya Sharma (6474141) checked out,,,,,
2025-06-29 16:00:00,,TUTOR_CHECK_OUT,Benjamin Lewis (3534553) checked out,,,,,
2025-06-30 08:24:00,,TUTOR_CHECK_IN,Meera Nair (6362733) checked in,,,,,
2025-06-30 08:32:00,,TUTOR_CHECK_IN,Anaya Sharma (6474141) checked in,,,,,
2025-06-30 08:32:00,,TUTOR_CHECK_IN,Noah Wilson (4146623) checked in,,,,,
2025-06-30 08:50:00,,TUTOR_CHECK_IN,Aarav Shah (2425166) checked in,,,,,
2025-06-30 09:02:00,,TUTOR_CHECK_IN,Ryan Scott (7644166) checked in,,,,,
2025-06-30 09:03:00,,TUTOR_CHECK_IN,Aarav Shah (2425166) checked in,,,,,
2025-06-30 09:07:00,,TUTOR_CHECK_IN,Emily Brown (2701634) checked in,,,,,
2025-06-30 09:26:00,,TUTOR_CHECK_IN,Anaya Sharma (6474141) checked in,,,,,
2025-06-30 09:27:00,,TUTOR_CHECK_IN,Ryan Scott (7644166) checked in,,,,,
2025-06-30 09:29:00,,TUTOR_CHECK_IN,Neha Patel (2750869) checked in,,,,,
2025-06-30 09:32:00,,TUTOR_CHECK_IN,Noah Wilson (4146623) checked in,,,,,
2025-06-30 09:37:00,,TUTOR_CHECK_IN,Emily Brown (2701634) checked in,,,,,
2025-06-30 09:40:00,,TUTOR_CHECK_IN,Isha Reddy (7264805) checked in,,,,,
2025-06-30 09:42:00,,TUTOR_CHECK_IN,Benjamin Lewis (3534553) checked in,,,,,
2025-06-30 09:49:00,,TUTOR_CHECK_IN,Noah Wilson (4146623) checked in,,,,,
2025-06-30 09:58:00,,TUTOR_CHECK_IN,Neha Patel (2750869) checked in,,,,,
2025-06-30 10:01:00,,TUTOR_CHECK_IN,James Martin (2192067) checked in,,,,,
2025-06-30 10:07:00,,TUTOR_CHECK_IN,Avni Desai (2630571) checked in,,,,,
2025-06-30 10:07:00,,TUTOR_CHECK_IN,Arjun Kapoor (7916493) checked in,,,,,
2025-06-30 10:09:00,,TUTOR_CHECK_IN,Ryan Scott (7644166) checked in,,,,,
2025-06-30 10:10:00,,TUTOR_CHECK_IN,Saanvi Joshi (2115580) checked in,,,,,
2025-06-30 10:12:00,,TUTOR_CHECK_IN,Lucas Moore (6887917) checked in,,,,,
2025-06-30 10:13:00,,TUTOR_CHECK_IN,Arjun Kapoor (7916493) checked in,,,,,
2025-06-30 10:16:00,,TUTOR_CHECK_IN,Liam Johnson (2598056) checked in,,,,,
2025-06-30 10:17:00,,TUTOR_CHECK_IN,Meera Nair (6362733) checked in,,,,,
2025-06-30 10:20:00,,TUTOR_CHECK_IN,Vivaan Kumar (7134699) checked in,,,,,
2025-06-30 10:26:00,,TUTOR_CHECK_IN,James Martin (2192067) checked in,,,,,
2025-06-30 10:39:00,,TUTOR_CHECK_IN,Anaya Sharma (6474141) checked in,,,,,
2025-06-30 10:39:00,,TUTOR_CHECK_IN,Mason Lee (6664205) checked in,,,,,
2025-06-30 10:42:00,,TUTOR_CHECK_IN,Mason Lee (6664205) checked in,,,,,
2025-06-30 10:45:00,,TUTOR_CHECK_IN,Arjun Kapoor (7916493) checked in,,,,,
2025-06-30 10:45:00,,TUTOR_CHECK_IN,Neha Patel (2750869) checked in,,,,,
2025-06-30 10:46:00,,TUTOR_CHECK_IN,Emily Brown (2701634) checked in,,,,,
2025-06-30 10:54:00,,TUTOR_CHECK_IN,Vivaan Kumar (7134699) checked in,,,,,
2025-06-30 10:54:00,,TUTOR_CHECK_IN,Zoya Singh (9323660) checked in,,,,,
2025-06-30 10:55:00,,TUTOR_CHECK_IN,Avni Desai (2630571) checked in,,,,,
2025-06-30 10:59:00,,TUTOR_CHECK_IN,Neha Patel (2750869) checked in,,,,,
2025-06-30 11:05:00,,TUTOR_CHECK_IN,Anaya Sharma (6474141) checked in,,,,,
2025-06-30 11:05:00,,TUTOR_CHECK_IN,Noah Wilson (4146623) checked in,,,,,
2025-06-30 11:38:00,,TUTOR_CHECK_IN,Lucas Moore (6887917) checked in,,,,,
2025-06-30 11:52:00,,TUTOR_CHECK_IN,Ryan Scott (7644166) checked in,,,,,
2025-06-30 12:04:00,,TUTOR_CHECK_IN,Aarav Shah (2425166) checked in,,,,,
2025-06-30 12:17:00,,TUTOR_CHECK_IN,Vivaan Kumar (7134699) checked in,,,,,
2025-06-30 12:20:00,,TUTOR_CHECK_IN,Anaya Sharma (6474141) checked in,,,,,
2025-06-30 12:24:00,,TUTOR_CHECK_IN,Arjun Kapoor (7916493) checked in,,,,,
2025-06-30 12:29:00,,TUTOR_CHECK_IN,Anaya Sharma (6474141) checked in,,,,,
2025-06-30 12:30:00,,TUTOR_CHECK_IN,Aarav Shah (2425166) checked in,,,,,
2025-06-30 12:31:00,,TUTOR_CHECK_IN,Benjamin Lewis (3534553) checked in,,,,,
2025-06-30 12:33:00,,TUTOR_CHECK_IN,Isha Reddy (7264805) checked in,,,,,
2025-06-30 12:52:00,,TUTOR_CHECK_IN,Liam Johnson (2598056) checked in,,,,,
2025-06-30 13:03:00,,TUTOR_CHECK_IN,Avni Desai (2630571) checked in,,,,,
2025-06-30 13:06:00,,TUTOR_CHECK_IN,Noah Wilson (4146623) checked in,,,,,
2025-06-30 13:08:00,,TUTOR_CHECK_IN,Aanya Mehta (8853681) checked in,,,,,
2025-06-30 13:11:00,,TUTOR_CHECK_IN,Aanya Mehta (8853681) checked in,,,,,
2025-06-30 13:12:00,,TUTOR_CHECK_IN,Isabella Davis (6403246) checked in,,,,,
2025-06-30 13:20:00,,TUTOR_CHECK_IN,Mason Lee (6664205) checked in,,,,,
2025-06-30 13:22:00,,TUTOR_CHECK_IN,Noah Wilson (4146623) checked in,,,,,
2025-06-30 13:26:00,,TUTOR_CHECK_IN,Avni Desai (2630571) checked in,,,,,
2025-06-30 13:27:00,,TUTOR_CHECK_IN,James Martin (2192067) checked in,,,,,
2025-06-30 13:36:00,,TUTOR_CHECK_IN,Vivaan Kumar (7134699) checked in,,,,,
2025-06-30 13:40:00,,TUTOR_CHECK_IN,Mason Lee (6664205) checked in,,,,,
2025-06-30 13:49:00,,TUTOR_CHECK_IN,Arjun Kapoor (7916493) checked in,,,,,
2025-06-30 13:50:00,,TUTOR_CHECK_IN,Neha Patel (2750869) checked in,,,,,
2025-06-30 13:54:00,,TUTOR_CHECK_IN,Isha Reddy (7264805) checked in,,,,,
2025-06-30 13:58:00,,TUTOR_CHECK_IN,Neha Patel (2750869) checked in,,,,,
2025-06-30 13:58:00,,TUTOR_CHECK_IN,Saanvi Joshi (2115580) checked in,,,,,
2025-06-30 14:04:00,,TUTOR_CHECK_IN,Arjun Kapoor (7916493) checked in,,,,,
2025-06-30 14:05:00,,TUTOR_CHECK_IN,James Martin (2192067) checked in,,,,,
2025-06-30 14:06:00,,TUTOR_CHECK_IN,Ryan Scott (7644166) checked in,,,,,
2025-06-30 14:15:00,,TUTOR_CHECK_IN,Liam Johnson (2598056) checked in,,,,,
2025-06-30 14:17:00,,TUTOR_CHECK_IN,Aarav Shah (2425166) checked in,,,,,
2025-06-30 14:22:00,,TUTOR_CHECK_IN,Liam Johnson (2598056) checked in,,,,,
2025-06-30 14:27:00,,TUTOR_CHECK_IN,Avni Desai (2630571) checked in,,,,,
2025-06-30 14:29:00,,TUTOR_CHECK_IN,Benjamin Lewis (3534553) checked in,,,,,
2025-06-30 14:35:00,,TUTOR_CHECK_IN,Lucas Moore (6887917) checked in,,,,,
2025-06-30 14:45:00,,TUTOR_CHECK_IN,Mason Lee (6664205) checked in,,,,,
2025-06-30 14:50:00,,TUTOR_CHECK_IN,Aanya Mehta (8853681) checked in,,,,,
2025-06-30 14:51:00,,TUTOR_CHECK_IN,Emily Brown (2701634) checked in,,,,,
2025-06-30 14:53:00,,TUTOR_CHECK_IN,James Martin (2192067) checked in,,,,,
2025-06-30 14:58:00,,TUTOR_CHECK_IN,Mason Lee (6664205) checked in,,,,,
2025-06-30 14:59:00,,TUTOR_CHECK_IN,Isha Reddy (7264805) checked in,,,,,
2025-06-30 15:00:00,,TUTOR_CHECK_IN,Avni Desai (2630571) checked in,,,,,
2025-06-30 15:02:00,,TUTOR_CHECK_IN,Ryan Scott (7644166) checked in,,,,,
2025-06-30 15:02:00,,TUTOR_CHECK_IN,Aarav Shah (2425166) checked in,,,,,
2025-06-30 15:06:00,,TUTOR_CHECK_IN,Saanvi Joshi (2115580) checked in,,,,,
2025-06-30 15:09:00,,TUTOR_CHECK_IN,Isabella Davis (6403246) checked in,,,,,
2025-06-30 15:09:00,,TUTOR_CHECK_IN,Aanya Mehta (8853681) checked in,,,,,
2025-06-30 15:19:00,,TUTOR_CHECK_IN,Vivaan Kumar (7134699) checked in,,,,,
2025-06-30 15:23:00,,TUTOR_CHECK_IN,Avni Desai (2630571) checked in,,,,,
2025-06-30 15:24:00,,TUTOR_CHECK_IN,Ryan Scott (7644166) checked in,,,,,
2025-06-30 15:25:00,,TUTOR_CHECK_IN,Benjamin Lewis (3534553) checked in,,,,,
2025-06-30 15:34:00,,TUTOR_CHECK_IN,Aarav Shah (2425166) checked in,,,,,
2025-06-30 15:46:00,,TUTOR_CHECK_IN,Avni Desai (2630571) checked in,,,,,
2025-06-30 15:48:00,,TUTOR_CHECK_IN,James Martin (2192067) checked in,,,,,
2025-06-30 15:51:00,,TUTOR_CHECK_IN,Benjamin Lewis (3534553) checked in,,,,,
2025-06-30 16:00:00,,TUTOR_CHECK_IN,Avni Desai (2630571) checked in,,,,,
2025-06-30 16:00:00,,TUTOR_CHECK_IN,Noah Wilson (4146623) checked in,,,,,
2025-06-30 16:12:00,,TUTOR_CHECK_IN,Isabella Davis (6403246) checked in,,,,,
2025-06-30 16:14:00,,TUTOR_CHECK_IN,Noah Wilson (4146623) checked in,,,,,
2025-06-30 16:15:00,,TUTOR_CHECK_IN,Isha Reddy (7264805) checked in,,,,,
2025-06-30 16:25:00,,TUTOR_CHECK_IN,Ryan Scott (7644166) checked in,,,,,
2025-06-30 16:27:00,,TUTOR_CHECK_IN,Aarav Shah (2425166) checked in,,,,,
2025-06-30 16:34:00,,TUTOR_CHECK_IN,Arjun Kapoor (7916493) checked in,,,,,
2025-06-30 16:38:00,,TUTOR_CHECK_IN,Vivaan Kumar (7134699) checked in,,,,,
2025-06-30 16:42:00,,TUTOR_CHECK_IN,Noah Wilson (4146623) checked in,,,,,
2025-06-30 16:47:00,,TUTOR_CHECK_IN,Liam Johnson (2598056) checked in,,,,,
2025-06-30 16:56:00,,TUTOR_CHECK_IN,Ryan Scott (7644166) checked in,,,,,
2025-06-30 17:03:00,,TUTOR_CHECK_IN,Saanvi Joshi (2115580) checked in,,,,,
2025-06-30 17:03:00,,TUTOR_CHECK_IN,Aarav Shah (2425166) checked in,,,,,
2025-06-30 17:04:00,,TUTOR_CHECK_IN,Emily Brown (2701634) checked in,,,,,
2025-06-30 17:05:00,,TUTOR_CHECK_IN,Mason Lee (6664205) checked in,,,,,
2025-06-30 17:24:00,,TUTOR_CHECK_IN,Anaya Sharma (6474141) checked in,,,,,
2025-06-30 17:26:00,,TUTOR_CHECK_IN,Neha Patel (2750869) checked in,,,,,
2025-06-30 17:38:00,,TUTOR_CHECK_IN,Vivaan Kumar (7134699) checked in,,,,,
2025-06-30 17:43:00,,TUTOR_CHECK_IN,Ryan Scott (7644166) checked in,,,,,
2025-06-30 17:45:00,,TUTOR_CHECK_IN,Arjun Kapoor (7916493) checked in,,,,,
2025-06-30 17:51:00,,TUTOR_CHECK_IN,Noah Wilson (4146623) checked in,,,,,
2025-06-30 17:58:00,,TUTOR_CHECK_IN,Saanvi Joshi (2115580) checked in,,,,,
2025-06-30 18:00:00,,TUTOR_CHECK_OUT,Avni Desai (2630571) checked out,,,,,
2025-06-30 18:06:00,,TUTOR_CHECK_IN,Avni Desai (2630571) checked in,,,,,
2025-06-30 18:11:00,,TUTOR_CHECK_IN,Benjamin Lewis (3534553) checked in,,,,,
2025-06-30 18:13:00,,TUTOR_CHECK_IN,Liam Johnson (2598056) checked in,,,,,
2025-06-30 18:13:00,,TUTOR_CHECK_IN,Anaya Sharma (6474141) checked in,,,,,
2025-06-30 18:17:00,,TUTOR_CHECK_IN,Aarav Shah (2425166) checked in,,,,,
2025-06-30 18:19:00,,TUTOR_CHECK_IN,Isabella Davis (6403246) checked in,,,,,
2025-06-30 18:21:00,,TUTOR_CHECK_IN,Liam Johnson (2598056) checked in,,,,,
2025-06-30 18:25:00,,TUTOR_CHECK_IN,Neha Patel (2750869) checked in,,,,,
2025-06-30 18:30:00,,TUTOR_CHECK_IN,Lucas Moore (6887917) checked in,,,,,
2025-06-30 18:34:00,,TUTOR_CHECK_IN,James Martin (2192067) checked in,,,,,
2025-06-30 18:40:00,,TUTOR_CHECK_IN,Mason Lee (6664205) checked in,,,,,
2025-06-30 18:40:00,,TUTOR_CHECK_IN,Isha Reddy (7264805) checked in,,,,,
2025-06-30 18:45:00,,TUTOR_CHECK_OUT,Isha Reddy (7264805) checked out,,,,,
2025-06-30 18:55:00,,TUTOR_CHECK_IN,Liam Johnson (2598056) checked in,,,,,
2025-06-30 18:59:00,,TUTOR_CHECK_IN,Anaya Sharma (6474141) checked in,,,,,
2025-06-30 18:59:00,,TUTOR_CHECK_IN,Isha Reddy (7264805) checked in,,,,,
2025-06-30 19:00:00,,TUTOR_CHECK_OUT,Noah Wilson (4146623) checked out,,,,,
2025-07-01 10:00:00,,TUTOR_CHECK_IN,Liam Johnson (2598056) checked in,,,,,
2025-07-01 10:30:00,,TUTOR_CHECK_IN,James Martin (2192067) checked in,,,,,
2025-07-01 12:30:00,,TUTOR_CHECK_OUT,James Martin (2192067) checked out,,,,,
2025-07-01 12:30:00,,TUTOR_CHECK_OUT,Liam Johnson (2598056) checked out,,,,,
2025-07-01 14:15:00,,TUTOR_CHECK_IN,Aarav Shah (2425166) checked in,,,,,
2025-07-01 16:00:00,,TUTOR_CHECK_IN,Isha Reddy (7264805) checked in,,,,,
2025-07-01 17:15:00,,TUTOR_CHECK_OUT,Aarav Shah (2425166) checked out,,,,,
2025-07-01 18:00:00,,TUTOR_CHECK_OUT,Isha Reddy (7264805) checked out,,,,,
2025-07-02 08:03:00,,TUTOR_CHECK_IN,James Martin (2192067) checked in,,,,,
2025-07-02 08:10:00,,TUTOR_CHECK_IN,Isha Reddy (7264805) checked in,,,,,
2025-07-02 08:14:00,,TUTOR_CHECK_IN,Isha Reddy (7264805) checked in,,,,,
2025-07-02 08:15:00,,TUTOR_CHECK_IN,Benjamin Lewis (3534553) checked in,,,,,
2025-07-02 08:16:00,,TUTOR_CHECK_IN,Aarav Shah (2425166) checked in,,,,,
2025-07-02 08:28:00,,TUTOR_CHECK_IN,Emily Brown (2701634) checked in,,,,,
2025-07-02 08:34:00,,TUTOR_CHECK_IN,Neha Patel (2750869) checked in,,,,,
2025-07-02 08:44:00,,TUTOR_CHECK_IN,Zoya Singh (9323660) checked in,,,,,
2025-07-02 08:45:00,,TUTOR_CHECK_IN,Noah Wilson (4146623) checked in,,,,,
2025-07-02 08:51:00,,TUTOR_CHECK_IN,Benjamin Lewis (3534553) checked in,,,,,
2025-07-02 09:04:00,,TUTOR_CHECK_IN,Arjun Kapoor (7916493) checked in,,,,,
2025-07-02 09:09:00,,TUTOR_CHECK_IN,Ryan Scott (7644166) checked in,,,,,
2025-07-02 09:21:00,,TUTOR_CHECK_IN,Aarav Shah (2425166) checked in,,,,,
2025-07-02 09:21:00,,TUTOR_CHECK_IN,Zoya Singh (9323660) checked in,,,,,
2025-07-02 09:31:00,,TUTOR_CHECK_IN,Benjamin Lewis (3534553) checked in,,,,,
2025-07-02 09:37:00,,TUTOR_CHECK_IN,Aanya Mehta (8853681) checked in,,,,,
2025-07-02 09:38:00,,TUTOR_CHECK_IN,Saanvi Joshi (2115580) checked in,,,,,
2025-07-02 09:39:00,,TUTOR_CHECK_IN,Avni Desai (2630571) checked in,,,,,
2025-07-02 09:41:00,,TUTOR_CHECK_IN,Emily Brown (2701634) checked in,,,,,
2025-07-02 09:42:00,,TUTOR_CHECK_IN,Isabella Davis (6403246) checked in,,,,,
2025-07-02 09:55:00,,TUTOR_CHECK_IN,Zoya Singh (9323660) checked in,,,,,
2025-07-02 10:02:00,,TUTOR_CHECK_IN,Liam Johnson (2598056) checked in,,,,,
2025-07-02 10:33:00,,TUTOR_CHECK_IN,Noah Wilson (4146623) checked in,,,,,
2025-07-02 10:36:00,,TUTOR_CHECK_IN,Saanvi Joshi (2115580) checked in,,,,,
2025-07-02 11:12:00,,TUTOR_CHECK_IN,Lucas Moore (6887917) checked in,,,,,
2025-07-02 11:13:00,,TUTOR_CHECK_IN,Vivaan Kumar (7134699) checked in,,,,,
2025-07-02 11:13:00,,TUTOR_CHECK_IN,Benjamin Lewis (3534553) checked in,,,,,
2025-07-02 11:35:00,,TUTOR_CHECK_IN,Mason Lee (6664205) checked in,,,,,
2025-07-02 11:36:00,,TUTOR_CHECK_IN,Mason Lee (6664205) checked in,,,,,
2025-07-02 11:45:00,,TUTOR_CHECK_OUT,Noah Wilson (4146623) checked out,,,,,
2025-07-02 11:54:00,,TUTOR_CHECK_IN,Arjun Kapoor (7916493) checked in,,,,,
2025-07-02 12:28:00,,TUTOR_CHECK_IN,Meera Nair (6362733) checked in,,,,,
2025-07-02 12:38:00,,TUTOR_CHECK_IN,Mason Lee (6664205) checked in,,,,,
2025-07-02 13:02:00,,TUTOR_CHECK_IN,Noah Wilson (4146623) checked in,,,,,
2025-07-02 13:09:00,,TUTOR_CHECK_IN,Isha Reddy (7264805) checked in,,,,,
2025-07-02 13:10:00,,TUTOR_CHECK_IN,Anaya Sharma (6474141) checked in,,,,,
2025-07-02 13:13:00,,TUTOR_CHECK_IN,Neha Patel (2750869) checked in,,,,,
2025-07-02 13:23:00,,TUTOR_CHECK_IN,Noah Wilson (4146623) checked in,,,,,
